fname,label,prob
img_4ed2df9_manip.tif,LG-Nexus-5x,0.32185626
img_5d1b1f3_manip.tif,LG-Nexus-5x,0.39015764
img_e9370cd_manip.tif,Sony-NEX-7,0.16442077
img_9c3c9d9_unalt.tif,Samsung-Galaxy-S4,0.21573225
img_78e7dda_unalt.tif,Samsung-Galaxy-Note3,0.41884068
img_f99f01f_manip.tif,Motorola-X,0.4680225
img_b07a258_manip.tif,Sony-NEX-7,0.15470105
img_439704a_unalt.tif,Motorola-X,0.78028744
img_1e5ffae_manip.tif,Sony-NEX-7,0.550381
img_dea1856_manip.tif,Samsung-Galaxy-Note3,0.20982404
img_765a0f4_manip.tif,Motorola-X,0.8128233
img_b508d5f_unalt.tif,Samsung-Galaxy-S4,0.4227065
img_1038c40_manip.tif,Motorola-Droid-Maxx,0.21746482
img_57c05bf_unalt.tif,Motorola-Droid-Maxx,0.16201812
img_a8c9a98_unalt.tif,HTC-1-M7,0.16970223
img_f6bed29_manip.tif,Samsung-Galaxy-Note3,0.17880455
img_732f407_manip.tif,Sony-NEX-7,0.20439753
img_724097e_unalt.tif,Samsung-Galaxy-Note3,0.17385426
img_12e67ff_unalt.tif,HTC-1-M7,0.39462116
img_8bfb947_manip.tif,Sony-NEX-7,0.18593246
img_eac6803_manip.tif,Motorola-X,0.6662094
img_43ccbae_manip.tif,Sony-NEX-7,0.17304897
img_f1d3f2c_manip.tif,Sony-NEX-7,0.15200615
img_c81415b_manip.tif,Samsung-Galaxy-S4,0.272763
img_23d97f1_manip.tif,HTC-1-M7,0.41436595
img_d69aac9_manip.tif,Motorola-X,0.7605571
img_3f1aa09_manip.tif,iPhone-6,0.22211245
img_0912d59_manip.tif,Motorola-X,0.2762946
img_d0fff74_unalt.tif,Samsung-Galaxy-Note3,0.42947814
img_c8dc473_unalt.tif,Samsung-Galaxy-S4,0.72958344
img_4496408_unalt.tif,LG-Nexus-5x,0.17621416
img_3a45457_manip.tif,Motorola-X,0.3909193
img_1bb37f3_unalt.tif,Samsung-Galaxy-S4,0.76088166
img_adc2912_manip.tif,Motorola-X,0.50618416
img_3d17851_unalt.tif,Sony-NEX-7,0.44965547
img_11597c6_manip.tif,LG-Nexus-5x,0.2120888
img_a056817_manip.tif,Motorola-X,0.24263418
img_56d29a1_manip.tif,Motorola-Nexus-6,0.31591457
img_f052e3d_manip.tif,Sony-NEX-7,0.23022619
img_5af52e8_manip.tif,Motorola-X,0.873111
img_e2a5607_manip.tif,Samsung-Galaxy-S4,0.4925416
img_0f78004_unalt.tif,HTC-1-M7,0.3168458
img_7de421f_unalt.tif,HTC-1-M7,0.26069802
img_e58a976_unalt.tif,HTC-1-M7,0.16233425
img_076637f_manip.tif,Motorola-Droid-Maxx,0.54569185
img_6556ce9_unalt.tif,HTC-1-M7,0.2405118
img_a26f3ea_unalt.tif,Samsung-Galaxy-S4,0.44021586
img_d28252f_unalt.tif,Motorola-Droid-Maxx,0.22588305
img_b5bf89a_unalt.tif,Samsung-Galaxy-S4,0.6456363
img_f4aeab3_unalt.tif,Sony-NEX-7,0.54655993
img_4963661_unalt.tif,Samsung-Galaxy-Note3,0.24968259
img_47229e1_unalt.tif,LG-Nexus-5x,0.5290446
img_37fb190_manip.tif,Sony-NEX-7,0.16442077
img_90afa9d_unalt.tif,Sony-NEX-7,0.37520647
img_598c35e_unalt.tif,Samsung-Galaxy-S4,0.45153508
img_de8fcdf_unalt.tif,HTC-1-M7,0.18015148
img_4806a14_manip.tif,Sony-NEX-7,0.16442077
img_4805bbf_manip.tif,LG-Nexus-5x,0.51879936
img_46734a3_manip.tif,Samsung-Galaxy-S4,0.48617503
img_f044364_manip.tif,Motorola-Nexus-6,0.82123464
img_0ef0944_unalt.tif,HTC-1-M7,0.3343398
img_3c3e717_unalt.tif,Samsung-Galaxy-S4,0.31017426
img_c6839e4_manip.tif,HTC-1-M7,0.3937567
img_110ff97_unalt.tif,Sony-NEX-7,0.63473505
img_e0521b3_unalt.tif,LG-Nexus-5x,0.3559875
img_f5ab5fc_manip.tif,Motorola-Nexus-6,0.6649589
img_aa4e840_manip.tif,Sony-NEX-7,0.4522933
img_c684bfd_unalt.tif,HTC-1-M7,0.35930285
img_a81d8fc_unalt.tif,LG-Nexus-5x,0.4593618
img_9e17047_manip.tif,Motorola-X,0.41444853
img_3abc3c6_unalt.tif,HTC-1-M7,0.46987328
img_47ee979_manip.tif,Samsung-Galaxy-S4,0.80957437
img_61c1278_unalt.tif,Samsung-Galaxy-Note3,0.2998671
img_9ae9258_manip.tif,Samsung-Galaxy-S4,0.21809502
img_072619c_manip.tif,Motorola-Droid-Maxx,0.4802789
img_e6cf62a_manip.tif,Samsung-Galaxy-Note3,0.14995734
img_5ad9168_manip.tif,Motorola-Nexus-6,0.989228
img_468e132_unalt.tif,Motorola-Droid-Maxx,0.26323476
img_68ccc86_manip.tif,iPhone-6,0.33775857
img_c789255_unalt.tif,Motorola-Nexus-6,0.38809785
img_94a7cc6_manip.tif,Samsung-Galaxy-S4,0.37134263
img_dc038e2_manip.tif,LG-Nexus-5x,0.34634057
img_ed0c636_unalt.tif,LG-Nexus-5x,0.24429142
img_4ee3478_unalt.tif,iPhone-6,0.2769092
img_5064d1e_unalt.tif,Motorola-X,0.3783983
img_5accc28_manip.tif,Sony-NEX-7,0.34436813
img_11a4e39_manip.tif,LG-Nexus-5x,0.17805018
img_a77c122_manip.tif,Motorola-Droid-Maxx,0.49752662
img_ed53b59_manip.tif,Sony-NEX-7,0.28046727
img_b5b1d11_unalt.tif,Samsung-Galaxy-S4,0.648599
img_1af2d4c_unalt.tif,Samsung-Galaxy-Note3,0.22093569
img_faba998_manip.tif,Motorola-Droid-Maxx,0.16978268
img_9574b6e_manip.tif,HTC-1-M7,0.23759925
img_ebecf54_unalt.tif,LG-Nexus-5x,0.2772834
img_9598ec7_unalt.tif,Samsung-Galaxy-Note3,0.27317923
img_7571fef_unalt.tif,Motorola-X,0.7464364
img_93c56d7_manip.tif,Motorola-X,0.3919453
img_a049616_manip.tif,Sony-NEX-7,0.5580865
img_803c69a_manip.tif,LG-Nexus-5x,0.18875237
img_0390cee_unalt.tif,LG-Nexus-5x,0.14541987
img_8c2f3f7_unalt.tif,Motorola-Nexus-6,0.19101384
img_83fc54d_unalt.tif,Motorola-Nexus-6,0.8632969
img_2fce2c2_manip.tif,Samsung-Galaxy-Note3,0.3647618
img_602487a_unalt.tif,Motorola-X,0.2566173
img_99eb725_unalt.tif,Motorola-Droid-Maxx,0.16704267
img_de46db0_unalt.tif,Sony-NEX-7,0.20208149
img_4269483_manip.tif,iPhone-6,0.22616933
img_7f420bc_unalt.tif,Samsung-Galaxy-S4,0.79016864
img_41b55f2_manip.tif,Samsung-Galaxy-Note3,0.14537215
img_882c281_manip.tif,HTC-1-M7,0.31222358
img_43c9cb0_manip.tif,HTC-1-M7,0.290244
img_c1db1bf_manip.tif,Samsung-Galaxy-S4,0.19883278
img_c65cb5e_unalt.tif,Sony-NEX-7,0.16442077
img_f49bdc6_manip.tif,HTC-1-M7,0.29444537
img_6613ba8_manip.tif,Samsung-Galaxy-Note3,0.24960984
img_691d96e_manip.tif,Motorola-X,0.45413017
img_932faf8_unalt.tif,Motorola-Droid-Maxx,0.36084566
img_8dcbf4e_manip.tif,Motorola-X,0.9095485
img_c88c6a5_manip.tif,Sony-NEX-7,0.16442077
img_176e031_unalt.tif,Sony-NEX-7,0.3593748
img_d65cc51_unalt.tif,HTC-1-M7,0.3855977
img_9fb1b20_unalt.tif,Sony-NEX-7,0.49217847
img_ddcdb92_unalt.tif,Motorola-X,0.609313
img_3399f2a_manip.tif,LG-Nexus-5x,0.19912952
img_efd2a2d_unalt.tif,Motorola-Nexus-6,0.9769629
img_5366cee_manip.tif,Motorola-Nexus-6,0.218258
img_fd723bc_manip.tif,Motorola-Nexus-6,0.7475825
img_d49b7a2_manip.tif,Motorola-Nexus-6,0.7387767
img_e5a053f_unalt.tif,HTC-1-M7,0.4257595
img_48baf15_unalt.tif,Motorola-Nexus-6,0.69233227
img_c48749b_unalt.tif,Sony-NEX-7,0.5538293
img_35d6525_manip.tif,Motorola-X,0.51731706
img_6ebfc13_unalt.tif,Samsung-Galaxy-Note3,0.4178237
img_edc778c_unalt.tif,Samsung-Galaxy-S4,0.5921083
img_d990211_manip.tif,Motorola-Droid-Maxx,0.3939748
img_c9c8ea4_unalt.tif,Samsung-Galaxy-S4,0.21419159
img_9f66f9b_manip.tif,Samsung-Galaxy-S4,0.2491935
img_1c16729_unalt.tif,Sony-NEX-7,0.23115712
img_b946db1_manip.tif,Samsung-Galaxy-S4,0.49138573
img_f2fd49e_unalt.tif,Motorola-X,0.64883214
img_06435c8_unalt.tif,Sony-NEX-7,0.1545911
img_dc7a41f_unalt.tif,Samsung-Galaxy-S4,0.33262303
img_bfbea55_unalt.tif,Samsung-Galaxy-S4,0.56320584
img_c7861e1_manip.tif,HTC-1-M7,0.27748802
img_9aaa57a_unalt.tif,Sony-NEX-7,0.16442077
img_8321414_unalt.tif,HTC-1-M7,0.37152153
img_c748749_unalt.tif,HTC-1-M7,0.26493278
img_3101757_manip.tif,Motorola-X,0.6420055
img_f7a108f_manip.tif,Sony-NEX-7,0.21274722
img_29a5a95_manip.tif,Sony-NEX-7,0.16442077
img_f3ae5ea_unalt.tif,Samsung-Galaxy-S4,0.32838362
img_d640f1a_unalt.tif,LG-Nexus-5x,0.20604077
img_33d74ee_manip.tif,Motorola-X,0.2724752
img_66be54b_manip.tif,HTC-1-M7,0.27104524
img_eb11ef3_manip.tif,Sony-NEX-7,0.19954243
img_2521d9a_unalt.tif,Motorola-X,0.32665616
img_7d17764_manip.tif,HTC-1-M7,0.31382984
img_d203af2_unalt.tif,Sony-NEX-7,0.38595194
img_a7183bd_unalt.tif,Samsung-Galaxy-S4,0.29731756
img_0f9b9d5_unalt.tif,Motorola-X,0.40516335
img_061e65b_manip.tif,Sony-NEX-7,0.16442077
img_c056bb0_manip.tif,Motorola-Nexus-6,0.31204763
img_7621462_manip.tif,Sony-NEX-7,0.6607678
img_0264c88_unalt.tif,HTC-1-M7,0.30042517
img_670e272_unalt.tif,Motorola-X,0.61447537
img_c6f7f06_manip.tif,Sony-NEX-7,0.16442077
img_753b876_unalt.tif,Samsung-Galaxy-Note3,0.15840697
img_2ba9582_unalt.tif,HTC-1-M7,0.17386091
img_4d8deae_manip.tif,Motorola-Droid-Maxx,0.18428473
img_ce4e2f6_unalt.tif,Samsung-Galaxy-S4,0.7370683
img_8b43dcc_manip.tif,Sony-NEX-7,0.16442077
img_c692fb6_unalt.tif,Samsung-Galaxy-Note3,0.18941717
img_a16aecd_unalt.tif,Motorola-Nexus-6,0.63671386
img_c741f6e_manip.tif,LG-Nexus-5x,0.30401707
img_d52a9ca_manip.tif,LG-Nexus-5x,0.19098029
img_b251ea7_manip.tif,Sony-NEX-7,0.16442077
img_aad6334_unalt.tif,Samsung-Galaxy-S4,0.8603943
img_1effab4_unalt.tif,Motorola-X,0.4140833
img_4cf63e9_manip.tif,HTC-1-M7,0.25315365
img_c62cab6_manip.tif,LG-Nexus-5x,0.16161433
img_03bb7cf_manip.tif,LG-Nexus-5x,0.1740582
img_3fb6aef_unalt.tif,Samsung-Galaxy-Note3,0.16040361
img_ffaeda7_unalt.tif,Samsung-Galaxy-S4,0.42006546
img_0d29390_manip.tif,Samsung-Galaxy-S4,0.71386516
img_364bd2a_manip.tif,HTC-1-M7,0.47294658
img_72aa95f_manip.tif,Motorola-Nexus-6,0.49410486
img_14835b5_manip.tif,Motorola-Droid-Maxx,0.278749
img_8cc06fa_unalt.tif,HTC-1-M7,0.44936532
img_04381dd_unalt.tif,Sony-NEX-7,0.16442077
img_d0da434_manip.tif,Sony-NEX-7,0.15624201
img_d68f1e8_unalt.tif,LG-Nexus-5x,0.36647844
img_b3fb9ff_unalt.tif,LG-Nexus-5x,0.2477534
img_84e76c1_manip.tif,Samsung-Galaxy-S4,0.6286401
img_1073b1f_manip.tif,LG-Nexus-5x,0.19410829
img_82b9f2b_manip.tif,Motorola-Droid-Maxx,0.5060719
img_b56062b_manip.tif,Sony-NEX-7,0.17593938
img_8bbf030_unalt.tif,Samsung-Galaxy-Note3,0.24522226
img_d8df827_unalt.tif,Samsung-Galaxy-S4,0.5535099
img_a9c0694_unalt.tif,Sony-NEX-7,0.52959913
img_3a0d006_unalt.tif,Samsung-Galaxy-S4,0.53770256
img_fec0781_unalt.tif,Motorola-X,0.83800066
img_d4adb26_unalt.tif,Samsung-Galaxy-Note3,0.29180863
img_e16d9c1_unalt.tif,Samsung-Galaxy-S4,0.45437717
img_8ce22cf_unalt.tif,Motorola-X,0.64417434
img_120115a_unalt.tif,LG-Nexus-5x,0.17953193
img_1b2efcb_manip.tif,Motorola-X,0.6292333
img_7968151_manip.tif,Samsung-Galaxy-Note3,0.16104674
img_ab0fa75_unalt.tif,Sony-NEX-7,0.1896712
img_a6eab07_unalt.tif,Samsung-Galaxy-Note3,0.16777503
img_69433f6_unalt.tif,HTC-1-M7,0.26129052
img_66fb031_manip.tif,Samsung-Galaxy-S4,0.50896966
img_b2c1b65_unalt.tif,Motorola-X,0.48107055
img_2eb4469_manip.tif,Motorola-X,0.7081462
img_18d5562_unalt.tif,Samsung-Galaxy-Note3,0.269407
img_064c912_manip.tif,Motorola-X,0.66494906
img_d6f25f7_unalt.tif,Samsung-Galaxy-S4,0.48182666
img_807dd65_unalt.tif,Samsung-Galaxy-Note3,0.33975413
img_389f321_manip.tif,Samsung-Galaxy-Note3,0.1655307
img_8fcf51d_manip.tif,Motorola-Droid-Maxx,0.46785477
img_267e3f1_unalt.tif,HTC-1-M7,0.39903226
img_052fb4c_manip.tif,Samsung-Galaxy-S4,0.5886465
img_9064de4_unalt.tif,HTC-1-M7,0.37499836
img_d2641d0_unalt.tif,Motorola-X,0.27726665
img_ad1f867_unalt.tif,HTC-1-M7,0.18428355
img_b457659_manip.tif,Samsung-Galaxy-Note3,0.17071612
img_cebf04b_unalt.tif,Sony-NEX-7,0.67812693
img_e46e997_unalt.tif,Motorola-X,0.4324784
img_5e308de_unalt.tif,Samsung-Galaxy-S4,0.5711261
img_b39496f_manip.tif,Sony-NEX-7,0.53469783
img_724fab9_unalt.tif,LG-Nexus-5x,0.2154344
img_9d210c5_unalt.tif,Motorola-Droid-Maxx,0.28783008
img_ab86fa3_unalt.tif,Motorola-X,0.94486266
img_3c00f0f_manip.tif,Motorola-Droid-Maxx,0.47076625
img_6cab1af_manip.tif,Motorola-X,0.19838768
img_b192f30_manip.tif,Motorola-Droid-Maxx,0.48082408
img_58be501_unalt.tif,Motorola-X,0.29420638
img_12473ab_unalt.tif,Motorola-Droid-Maxx,0.3426863
img_65d4e62_unalt.tif,LG-Nexus-5x,0.1979824
img_da23d54_unalt.tif,Motorola-Droid-Maxx,0.30179787
img_2385ce6_unalt.tif,Motorola-X,0.62752205
img_faad203_unalt.tif,Samsung-Galaxy-Note3,0.16998401
img_bc528bb_unalt.tif,Sony-NEX-7,0.3412987
img_cc08e4a_unalt.tif,LG-Nexus-5x,0.30814537
img_aff8cf2_unalt.tif,Motorola-X,0.7632659
img_8b4f907_manip.tif,Motorola-Nexus-6,0.25755832
img_c4ee568_unalt.tif,Motorola-X,0.5297348
img_f6098d3_manip.tif,Motorola-X,0.5881844
img_5bc6088_manip.tif,Samsung-Galaxy-Note3,0.17530505
img_a811f07_manip.tif,Sony-NEX-7,0.51222783
img_ad0bc1b_manip.tif,Sony-NEX-7,0.32582647
img_5664106_manip.tif,Sony-NEX-7,0.16442077
img_2f93c6a_unalt.tif,Samsung-Galaxy-Note3,0.28522933
img_e2eab15_manip.tif,iPhone-6,0.37979424
img_e1c780e_manip.tif,Motorola-Nexus-6,0.6545697
img_a730c21_unalt.tif,Samsung-Galaxy-Note3,0.22680712
img_522eb32_manip.tif,Sony-NEX-7,0.20895657
img_b039656_manip.tif,LG-Nexus-5x,0.19940633
img_2ef8ca6_unalt.tif,Samsung-Galaxy-Note3,0.1673121
img_129f650_unalt.tif,Motorola-X,0.60702693
img_28f0fc5_unalt.tif,Sony-NEX-7,0.2656718
img_8378ed2_unalt.tif,iPhone-6,0.26657337
img_ab00101_manip.tif,Motorola-X,0.3035539
img_fea6aef_manip.tif,Motorola-X,0.26853928
img_fea904a_manip.tif,iPhone-4s,0.29438677
img_717e046_unalt.tif,Samsung-Galaxy-Note3,0.21732314
img_65524a5_unalt.tif,Sony-NEX-7,0.4392866
img_0ac09ab_manip.tif,Motorola-Droid-Maxx,0.37200472
img_84b1200_unalt.tif,Motorola-Nexus-6,0.51930064
img_d026be5_unalt.tif,Sony-NEX-7,0.16442077
img_a3b74b8_manip.tif,Sony-NEX-7,0.3573874
img_3ac4275_manip.tif,Motorola-X,0.16662367
img_1866471_manip.tif,Motorola-Droid-Maxx,0.22286984
img_894e7fa_unalt.tif,Samsung-Galaxy-Note3,0.17165852
img_ae7f889_manip.tif,Sony-NEX-7,0.16442077
img_d686a9b_unalt.tif,Samsung-Galaxy-S4,0.3072231
img_290d31f_manip.tif,Motorola-Droid-Maxx,0.16417024
img_1c20954_unalt.tif,iPhone-6,0.2906986
img_9ada486_manip.tif,Sony-NEX-7,0.71883035
img_4a8dc9f_unalt.tif,Samsung-Galaxy-S4,0.6455396
img_37d8294_manip.tif,LG-Nexus-5x,0.1940048
img_a9da818_manip.tif,Samsung-Galaxy-S4,0.5731484
img_548008b_manip.tif,Motorola-X,0.8695976
img_e696ec1_unalt.tif,Sony-NEX-7,0.34508553
img_efa2a5e_unalt.tif,HTC-1-M7,0.3503057
img_7e71b52_manip.tif,Motorola-Droid-Maxx,0.16222517
img_fc5d735_manip.tif,Motorola-X,0.5233546
img_6260ad7_unalt.tif,Motorola-X,0.34726414
img_643c988_manip.tif,Sony-NEX-7,0.18584298
img_36b25a4_manip.tif,HTC-1-M7,0.16815639
img_c1b59b6_unalt.tif,Motorola-X,0.4922491
img_f790588_unalt.tif,Samsung-Galaxy-S4,0.8325607
img_79fdea0_manip.tif,Motorola-X,0.21354601
img_27aba64_unalt.tif,Motorola-X,0.4944871
img_360834d_manip.tif,Samsung-Galaxy-S4,0.36498094
img_2a1151e_manip.tif,Sony-NEX-7,0.16442077
img_e8d619d_unalt.tif,Sony-NEX-7,0.38177994
img_e76f5db_manip.tif,Sony-NEX-7,0.16442077
img_d992917_unalt.tif,HTC-1-M7,0.25086734
img_74adaf6_unalt.tif,Sony-NEX-7,0.4050792
img_75e5bca_unalt.tif,LG-Nexus-5x,0.25192562
img_b82cf6f_manip.tif,Sony-NEX-7,0.45307615
img_8fe3397_manip.tif,Samsung-Galaxy-Note3,0.1640125
img_6d601f6_manip.tif,Motorola-Droid-Maxx,0.1553123
img_e3cbc0e_manip.tif,Motorola-Droid-Maxx,0.16499479
img_c122386_manip.tif,LG-Nexus-5x,0.21770422
img_90b7f3f_unalt.tif,LG-Nexus-5x,0.40703303
img_6504ef3_unalt.tif,LG-Nexus-5x,0.22699521
img_701167b_manip.tif,Sony-NEX-7,0.16442077
img_e0bdae7_manip.tif,HTC-1-M7,0.2065676
img_dd6ce70_unalt.tif,Motorola-X,0.62510985
img_5893e35_manip.tif,Samsung-Galaxy-Note3,0.15584126
img_225ac71_unalt.tif,Samsung-Galaxy-Note3,0.16029613
img_eceebe8_manip.tif,Samsung-Galaxy-S4,0.635271
img_fbf32b9_manip.tif,Motorola-X,0.82164204
img_eec66fc_manip.tif,Sony-NEX-7,0.35766765
img_f62f3e2_unalt.tif,Motorola-X,0.31068057
img_c6554be_manip.tif,Sony-NEX-7,0.16442077
img_c836426_unalt.tif,Sony-NEX-7,0.26880515
img_eb69c4e_manip.tif,Samsung-Galaxy-Note3,0.18117827
img_7732523_manip.tif,Sony-NEX-7,0.2012118
img_3c6976b_manip.tif,Motorola-Droid-Maxx,0.2948768
img_9bd156c_manip.tif,HTC-1-M7,0.23164238
img_9f4ea81_unalt.tif,Samsung-Galaxy-S4,0.51429474
img_6ad2507_manip.tif,Sony-NEX-7,0.20629853
img_3a7133e_unalt.tif,Samsung-Galaxy-S4,0.39289254
img_2346e0c_unalt.tif,Motorola-X,0.51916766
img_c8ff392_manip.tif,Samsung-Galaxy-Note3,0.1583034
img_badb7b7_manip.tif,Motorola-Droid-Maxx,0.16423713
img_9f6294a_manip.tif,Motorola-Nexus-6,0.9170539
img_6c82dbb_manip.tif,Motorola-X,0.32187676
img_53a7cc7_unalt.tif,Motorola-X,0.49326843
img_b54173b_manip.tif,Samsung-Galaxy-S4,0.31024644
img_d08131e_unalt.tif,Motorola-X,0.7285758
img_567a765_manip.tif,Samsung-Galaxy-Note3,0.35031316
img_24c74e1_manip.tif,Motorola-X,0.6691354
img_69c9f2c_unalt.tif,Samsung-Galaxy-S4,0.3278388
img_b7c9084_unalt.tif,HTC-1-M7,0.4405936
img_5005371_manip.tif,Motorola-X,0.53821826
img_874cdcd_unalt.tif,LG-Nexus-5x,0.23046184
img_67e9749_unalt.tif,Sony-NEX-7,0.48157826
img_fd031b9_manip.tif,HTC-1-M7,0.352286
img_ee4cf51_manip.tif,Sony-NEX-7,0.16442077
img_5223c59_unalt.tif,iPhone-6,0.36208874
img_7f11666_unalt.tif,Sony-NEX-7,0.16149169
img_41bfd02_unalt.tif,Samsung-Galaxy-S4,0.43815356
img_802ad25_unalt.tif,Sony-NEX-7,0.16442077
img_bb4a7dc_unalt.tif,Motorola-X,0.9549657
img_130299d_unalt.tif,Samsung-Galaxy-Note3,0.18246298
img_419c1ff_manip.tif,Sony-NEX-7,0.16442077
img_a840ac1_manip.tif,iPhone-6,0.2180689
img_e86b0ea_unalt.tif,HTC-1-M7,0.3474136
img_cd4d790_unalt.tif,Samsung-Galaxy-S4,0.28008488
img_355f188_unalt.tif,Samsung-Galaxy-S4,0.40515915
img_5e1052d_manip.tif,Motorola-Nexus-6,0.43584037
img_78c6628_manip.tif,Sony-NEX-7,0.22017251
img_d5a286d_manip.tif,Motorola-X,0.9199732
img_271d50f_manip.tif,Motorola-Droid-Maxx,0.21450177
img_8e679c1_unalt.tif,HTC-1-M7,0.19421917
img_4dca6a5_manip.tif,Samsung-Galaxy-S4,0.23791058
img_7ee7122_unalt.tif,Motorola-Nexus-6,0.794186
img_3d46446_manip.tif,Motorola-X,0.4306049
img_0c6d42f_manip.tif,Sony-NEX-7,0.17826198
img_a399a78_unalt.tif,Motorola-X,0.20876212
img_7089f5e_unalt.tif,Samsung-Galaxy-Note3,0.17394918
img_a64cf7c_manip.tif,HTC-1-M7,0.25810266
img_87f8c13_manip.tif,Sony-NEX-7,0.16423362
img_5cec2ef_manip.tif,Motorola-X,0.6805737
img_900b00f_unalt.tif,Motorola-Nexus-6,0.51668805
img_df54047_manip.tif,Samsung-Galaxy-S4,0.7012626
img_13c2fcb_manip.tif,Motorola-Nexus-6,0.95999444
img_48905c4_manip.tif,Motorola-Droid-Maxx,0.17028181
img_a3b2903_manip.tif,Motorola-X,0.16302875
img_5fc3762_unalt.tif,Motorola-X,0.5285177
img_dfcd31a_manip.tif,iPhone-6,0.16237849
img_aa241d7_unalt.tif,iPhone-6,0.5076112
img_4bbcc86_manip.tif,Motorola-X,0.30974728
img_7e837ea_manip.tif,Motorola-X,0.3779176
img_27e1c11_unalt.tif,Samsung-Galaxy-Note3,0.17940024
img_39b83c1_unalt.tif,Sony-NEX-7,0.16442077
img_30d223c_unalt.tif,Motorola-Droid-Maxx,0.20400237
img_7f4c19f_manip.tif,Motorola-X,0.421666
img_1154cb7_manip.tif,iPhone-4s,0.39539394
img_d4f05d8_manip.tif,Sony-NEX-7,0.16217537
img_959138c_unalt.tif,Samsung-Galaxy-Note3,0.35359263
img_3f7752f_manip.tif,Samsung-Galaxy-S4,0.7311739
img_84ef77c_manip.tif,Samsung-Galaxy-Note3,0.17633088
img_d96c2d4_manip.tif,Sony-NEX-7,0.16442077
img_0f7c5d5_unalt.tif,HTC-1-M7,0.24783371
img_ddcebbb_unalt.tif,Motorola-Nexus-6,0.2625499
img_2b0406c_unalt.tif,Samsung-Galaxy-S4,0.62815547
img_2e2eaad_manip.tif,Sony-NEX-7,0.27116096
img_e8325a5_manip.tif,Samsung-Galaxy-S4,0.24057032
img_2be3b3c_unalt.tif,iPhone-4s,0.24963245
img_2220c42_manip.tif,HTC-1-M7,0.18620953
img_1b5007a_unalt.tif,Motorola-X,0.23108889
img_dbffafb_manip.tif,HTC-1-M7,0.23480733
img_4558d96_manip.tif,Samsung-Galaxy-S4,0.21007028
img_cbbd227_manip.tif,Sony-NEX-7,0.16442077
img_857502e_manip.tif,Samsung-Galaxy-S4,0.54852223
img_564366f_unalt.tif,Samsung-Galaxy-S4,0.47504044
img_b196e87_unalt.tif,Motorola-Droid-Maxx,0.16865999
img_17a885f_manip.tif,Motorola-Droid-Maxx,0.89094234
img_db8cb11_unalt.tif,Motorola-X,0.43408492
img_2830fe6_manip.tif,Motorola-Nexus-6,0.1664016
img_40a9f09_manip.tif,LG-Nexus-5x,0.30592117
img_b31dc3f_unalt.tif,Motorola-X,0.19494407
img_c744059_unalt.tif,LG-Nexus-5x,0.18230632
img_62b2b45_manip.tif,Samsung-Galaxy-S4,0.7028217
img_fc7263b_unalt.tif,Motorola-X,0.71100295
img_4581af5_manip.tif,Sony-NEX-7,0.16442077
img_bd06f4a_unalt.tif,Samsung-Galaxy-S4,0.7038176
img_5f477a4_unalt.tif,Motorola-X,0.41356388
img_c94755c_manip.tif,LG-Nexus-5x,0.40042517
img_31af876_unalt.tif,Sony-NEX-7,0.42067188
img_7a8d8d6_unalt.tif,Motorola-Nexus-6,0.39882976
img_c70d604_unalt.tif,Motorola-Nexus-6,0.47344118
img_f1d0b0d_unalt.tif,Motorola-Nexus-6,0.5071662
img_e07fde1_unalt.tif,Motorola-X,0.51223284
img_47f08fd_manip.tif,Samsung-Galaxy-S4,0.39787036
img_1302572_unalt.tif,Sony-NEX-7,0.8704111
img_762228b_manip.tif,HTC-1-M7,0.21536604
img_aafe00b_unalt.tif,Samsung-Galaxy-Note3,0.18569557
img_1561e68_unalt.tif,Samsung-Galaxy-Note3,0.15059517
img_6d0f87a_unalt.tif,LG-Nexus-5x,0.3499299
img_14324a3_unalt.tif,Motorola-Nexus-6,0.6388352
img_3d270e8_manip.tif,Motorola-X,0.61957115
img_fdbb976_manip.tif,Motorola-X,0.80912435
img_7f243ee_unalt.tif,Samsung-Galaxy-S4,0.63358724
img_7e0f4cd_manip.tif,Samsung-Galaxy-Note3,0.15984388
img_5a7e485_manip.tif,HTC-1-M7,0.20489424
img_a7912d1_manip.tif,Motorola-Nexus-6,0.30837828
img_8a9024f_manip.tif,Motorola-Nexus-6,0.9887632
img_77a5cdc_unalt.tif,HTC-1-M7,0.2598617
img_4399dde_manip.tif,Samsung-Galaxy-S4,0.64423656
img_7c11076_unalt.tif,Motorola-Droid-Maxx,0.25403574
img_3decc4e_manip.tif,Motorola-Nexus-6,0.68048966
img_9d9b5a6_unalt.tif,LG-Nexus-5x,0.29342335
img_cfd4ecc_unalt.tif,Sony-NEX-7,0.15256613
img_4554b75_unalt.tif,Sony-NEX-7,0.17201294
img_1f6fd60_unalt.tif,HTC-1-M7,0.40139353
img_6286b86_unalt.tif,Motorola-X,0.3519228
img_1a577c5_manip.tif,iPhone-4s,0.31610453
img_18aeb9a_manip.tif,Sony-NEX-7,0.15188321
img_2c62696_unalt.tif,Motorola-X,0.5529235
img_5a4e621_unalt.tif,Samsung-Galaxy-S4,0.3051679
img_3702c6b_unalt.tif,Sony-NEX-7,0.16209565
img_ca9137c_manip.tif,LG-Nexus-5x,0.21634035
img_e1d42eb_unalt.tif,Motorola-Nexus-6,0.9802099
img_9626ba6_manip.tif,LG-Nexus-5x,0.31634054
